0.368797,0.371494,0.368875,0.363665,0.373624,0.374860,0.374333,0.377997,0.376212,0.376168,0.374660,0.376467,0.372766,0.374032,0.374318,0.372632,0.371831,0.369799,0.371818,0.366746,0.369106,0.365014,0.368146,0.365591,0.366288,0.377246,0.374981,0.372083,0.372793,0.374886,0.374691,0.372260,0.369643,0.374902,0.373127,0.379838,0.371018,0.371671,0.373405,0.374728,0.377732,0.373500,0.368458,0.367702,0.366282,0.368827,0.369381,0.366071,0.365803,0.367669,0.368362,0.369063,0.371190,0.369558,0.371069,0.372583,0.375642,0.374691,0.375478,0.369855,0.372187,0.369516,0.375641,0.372468,0.370356,0.369492,0.367526,0.367834,0.367981,0.365747,0.366813,0.367218,0.376573,0.376306,0.377057,0.371043,0.367560,0.367472,0.367412,0.369380,0.374810,0.370616,0.365165,0.369839,0.370089,0.370750,0.369473,0.366872,0.372967,0.374230,0.372361,0.370134,0.370645,0.367331,0.368577,0.374088,0.375632,0.372827,0.372245,0.372123,0.369824,0.373769,0.371210,0.365528,0.375183,0.372772,0.373667,0.371301,0.373654,0.371322,0.375842,0.371850,0.369563,0.374513,0.373209,0.370456,0.374533,0.374711,0.372673,0.370737,0.366336,0.372208,0.376046,0.373255,0.375346,0.374410,0.373549,0.369032,0.373315,0.377550,0.370000,0.370586,0.369465,0.372479,0.373254,0.372004,0.372196,0.378362,0.370854,0.376046,0.372227,0.373564,0.371678,0.376086,0.371357,0.370943,0.374881,0.371064,0.371403,0.371183,0.367899,0.374654,0.374173,0.374002,0.372971,0.373726,0.375454,0.373298,0.373530,0.372883,0.373004,0.376391,0.372471,0.374615,0.374609,0.372429,0.372595,0.373056,0.370141,0.375344,0.377157,0.375926,0.371110,0.376719,0.375330,0.371954,0.372045,0.376022,0.377362,0.370060,0.371696,0.373518,0.375215,0.373705,0.375082,0.375981,0.370882,0.372682,0.370940,0.370530,0.372647,0.373787,0.379136,0.371501,0.374415,0.371697,0.370376,0.369344,0.372904,0.375413,0.380423,0.374063,0.374210,0.366881,0.374653,0.377304,0.374511,0.377454,0.378341,0.375596,0.370905,0.373215,0.374368,0.373476,0.373414,0.374988,0.374330,0.376894,0.372376,0.375291,0.373269,0.372209,0.371841,0.367967,0.373178,0.371326,0.373794,0.367206,0.368786,0.372321,0.373682,0.377408,0.375231,0.372188,0.374138,0.374886,0.374604,0.373135,0.372219,0.371352,0.371071,0.372460,0.376293,0.378789,0.371378,0.371192,0.370635,0.374389,0.376113,0.373522,0.377527,0.369508,0.372258,0.371936,0.372092,0.373002
0.370968,0.371301,0.372334,0.371743,0.372583,0.374569,0.368304,0.370826,0.373188,0.372163,0.371999,0.372876,0.371891,0.378016,0.374836,0.372840,0.373929,0.372333,0.370785,0.375222,0.378089,0.375928,0.373804,0.375782,0.371827,0.376802,0.375321,0.376405,0.377391,0.375997,0.377364,0.371303,0.372426,0.371701,0.368154,0.374091,0.377245,0.372842,0.370043,0.370225,0.369984,0.373696,0.371134,0.373307,0.377774,0.371956,0.380260,0.374005,0.373078,0.371269,0.369940,0.370152,0.371916,0.371960,0.371168,0.373462,0.372205,0.369822,0.372744,0.374863,0.374873,0.378288,0.372512,0.378313,0.374764,0.375873,0.375458,0.374302,0.372526,0.377408,0.373795,0.374719,0.373129,0.373100,0.374435,0.375880,0.381668,0.378417,0.378752,0.376288,0.366809,0.365467,0.368519,0.370465,0.372181,0.369807,0.373377,0.374658,0.376303,0.376876,0.374224,0.374229,0.373201,0.373312,0.375643,0.374268,0.374407,0.375438,0.373879,0.377419,0.379831,0.377438,0.374296,0.376525,0.371471,0.374119,0.377417,0.376199,0.371493,0.371927,0.368360,0.355041,0.367257,0.360253,0.363370,0.365148,0.364155,0.361847,0.366295,0.362874,0.364586,0.362702,0.371155,0.365289,0.364435,0.362247,0.360999,0.359919,0.365426,0.361975,0.364251,0.360055,0.362909,0.357563,0.366268,0.359381,0.360501,0.358303,0.356439,0.356462,0.356531,0.357667,0.349670,0.356083,0.356508,0.361598,0.358690,0.359329,0.355709,0.356820,0.363782,0.356892,0.358612,0.360020,0.354664,0.362081,0.363837,0.367663,0.363794,0.363654,0.360795,0.358982,0.361658,0.361071,0.363059,0.364783,0.365307,0.367604,0.363120,0.362746,0.361690,0.362446,0.362856,0.361161,0.362289,0.362746,0.359703,0.360846,0.359292,0.360556,0.362555,0.362883,0.363763,0.363546,0.361146,0.366322,0.365556,0.367268,0.363763,0.365815,0.363574,0.363323,0.362523,0.359766,0.360942,0.362871,0.364624,0.363184,0.364891,0.362250,0.363106,0.361586,0.361882,0.361305,0.358277,0.360485,0.359700,0.357294,0.359805,0.358047,0.365709,0.360885,0.364745,0.364449,0.362910,0.362132,0.362597,0.360418,0.360428,0.362903,0.367570,0.370280,0.367666,0.368421,0.367796,0.366269,0.368475,0.365772,0.370755,0.368091,0.366885,0.366322,0.366231,0.363984,0.366361,0.363865,0.360802,0.361855,0.370767,0.365781,0.368691,0.369414,0.366837,0.366633,0.363660,0.366113,0.363064,0.367012,0.367878,0.365838,0.362901,0.366110,0.371456,0.368707,0.371316,0.365609
0.364493,0.370441,0.362474,0.368400,0.367157,0.365404,0.367553,0.363737,0.365018,0.366312,0.362248,0.363532,0.363661,0.364432,0.359356,0.358729,0.361820,0.361914,0.362194,0.356939,0.355410,0.353896,0.356392,0.358554,0.360393,0.357787,0.357024,0.360195,0.365611,0.362801,0.365144,0.362791,0.365597,0.366082,0.362249,0.369048,0.365922,0.368080,0.370585,0.369404,0.371242,0.364434,0.363863,0.363576,0.359572,0.368429,0.369784,0.368088,0.366916,0.362712,0.364705,0.365072,0.368448,0.368078,0.365620,0.364921,0.365700,0.364861,0.372840,0.367664,0.364982,0.369539,0.368389,0.365939,0.369052,0.368606,0.365527,0.368753,0.367603,0.366109,0.368145,0.365827,0.370010,0.369848,0.370202,0.366059,0.367312,0.362637,0.365088,0.367375,0.367762,0.368563,0.364661,0.364250,0.366111,0.365207,0.366271,0.365794,0.367135,0.365953,0.368153,0.364635,0.363070,0.367400,0.365506,0.372162,0.367057,0.368983,0.363674,0.360185,0.364013,0.362957,0.361594,0.362454,0.359721,0.364402,0.361165,0.364488,0.364510,0.363526,0.360796,0.362960,0.362398,0.362291,0.361912,0.361200,0.361867,0.361793,0.362885,0.360901,0.365197,0.361109,0.363026,0.362145,0.363380,0.363576,0.364184,0.362319,0.363820,0.366544,0.365021,0.361016,0.362037,0.358633,0.358063,0.358457,0.359474,0.357048,0.359925,0.361941,0.354913,0.360681,0.364349,0.362385,0.363532,0.365286,0.368536,0.360628,0.360875,0.361731,0.364923,0.358908,0.363680,0.358241,0.357219,0.358977,0.358653,0.362545,0.363263,0.361550,0.362563,0.366550,0.363922,0.362567,0.363247,0.360376,0.366634,0.363981,0.364427,0.360199,0.362413,0.357109,0.360054,0.362731,0.358570,0.356799,0.358545,0.354083,0.363231,0.355856,0.361329,0.359146,0.364302,0.364542,0.362941,0.361011,0.362365,0.363995,0.364278,0.363521,0.363097,0.366713,0.364139,0.363417,0.363968,0.363727,0.366455,0.365909,0.361649,0.366978,0.360977,0.358950,0.360505,0.361283,0.362601,0.364972,0.362035,0.364119,0.359251,0.367561,0.372930,0.366731,0.361645,0.366137,0.363728,0.363963,0.362122,0.363993,0.361654,0.362832,0.358989,0.360800,0.364966,0.363778,0.366522,0.369120,0.360785,0.368738,0.366501,0.366937,0.363100,0.366566,0.366679,0.360984,0.359333,0.362267,0.358577,0.357858,0.361994,0.363581,0.362212,0.360948,0.357761,0.360606,0.362335,0.362838,0.361799,0.362595,0.365423,0.365618,0.366694,0.364180,0.363181,0.359311,0.352673,0.361144
0.354455,0.356997,0.364273,0.365738,0.361925,0.351431,0.353563,0.355862,0.354640,0.355535,0.354447,0.355754,0.360780,0.360559,0.362653,0.355085,0.360097,0.355847,0.361600,0.365985,0.358245,0.356049,0.349928,0.345892,0.349185,0.354059,0.351739,0.354439,0.356508,0.358327,0.362349,0.356071,0.357969,0.355834,0.355908,0.354305,0.357030,0.356802,0.358238,0.363763,0.357511,0.357039,0.356169,0.356398,0.358204,0.359714,0.361713,0.356524,0.359070,0.359306,0.354762,0.354710,0.359612,0.362199,0.358150,0.354628,0.353930,0.351720,0.355908,0.354760,0.354984,0.359932,0.356846,0.362555,0.353985,0.353880,0.351734,0.349434,0.350005,0.352703,0.346181,0.343993,0.340876,0.339062,0.346269,0.347193,0.346339,0.346518,0.350062,0.349291,0.350730,0.348269,0.348489,0.353618,0.354510,0.353506,0.355005,0.349895,0.350397,0.347249,0.350496,0.348864,0.348114,0.354884,0.351584,0.350905,0.350489,0.352752,0.352599,0.350509,0.356398,0.352843,0.363973,0.352615,0.355414,0.351745,0.353429,0.355590,0.354140,0.353361,0.352025,0.354370,0.352360,0.354825,0.351743,0.354910,0.355251,0.351425,0.361819,0.351565,0.353700,0.348988,0.355126,0.355227,0.355313,0.352072,0.353567,0.352916,0.353131,0.355626,0.354443,0.357685,0.352021,0.359494,0.356794,0.354383,0.356347,0.351562,0.349772,0.354887,0.351858,0.360127,0.350854,0.353417,0.348615,0.349342,0.349963,0.348332,0.351188,0.354106,0.347532,0.352738,0.351113,0.353884,0.352276,0.360573,0.355409,0.356952,0.348878,0.350570,0.346425,0.351178,0.351707,0.352455,0.351694,0.352796,0.356095,0.358462,0.356242,0.358109,0.352452,0.353534,0.356496,0.356548,0.352438,0.343465,0.355279,0.350564,0.349283,0.348935,0.348573,0.346638,0.350181,0.348142,0.352393,0.349085,0.348962,0.352332,0.352841,0.349865,0.360896,0.352874,0.354620,0.350597,0.351141,0.350641,0.352072,0.351229,0.354099,0.354405,0.351297,0.351508,0.353170,0.352688,0.355857,0.355171,0.359609,0.351927,0.354759,0.353263,0.354728,0.359951,0.355549,0.356671,0.352267,0.351692,0.353577,0.352039,0.352721,0.353841,0.358644,0.354987,0.347766,0.349642,0.355180,0.360257,0.353898,0.357629,0.355324,0.354725,0.355253,0.355043,0.353745,0.352516,0.357543,0.355437,0.354542,0.356989,0.354483,0.357627,0.355913,0.357490,0.354780,0.354451,0.354329,0.357745,0.351401,0.357084,0.354402,0.355224,0.354224,0.355281,0.357061,0.358518,0.358115,0.361190
0.357976,0.356713,0.358772,0.358254,0.360938,0.359131,0.351980,0.359474,0.361441,0.355391,0.355579,0.355766,0.362058,0.360544,0.357855,0.362834,0.359310,0.356892,0.354813,0.354739,0.356497,0.359654,0.362844,0.359596,0.363147,0.356381,0.362283,0.358147,0.354087,0.360910,0.359056,0.360421,0.359666,0.363413,0.363095,0.363898,0.362681,0.362813,0.361399,0.362821,0.363800,0.359740,0.377459,0.365875,0.364910,0.363193,0.359869,0.364210,0.361685,0.360081,0.358436,0.359143,0.357093,0.358168,0.360685,0.360935,0.363245,0.362162,0.365134,0.361285,0.359539,0.359657,0.359021,0.357938,0.356903,0.361579,0.357268,0.360194,0.357335,0.355984,0.354747,0.355158,0.356028,0.358041,0.360864,0.353306,0.355559,0.364459,0.354539,0.356951,0.353844,0.356194,0.349247,0.354184,0.351394,0.348591,0.350520,0.348419,0.349414,0.352047,0.357486,0.356928,0.350943,0.359468,0.358167,0.356859,0.355170,0.355922,0.359164,0.355683,0.353616,0.354156,0.348511,0.354262,0.355354,0.358547,0.362493,0.363524,0.357995,0.361176,0.358559,0.357455,0.359023,0.356604,0.351052,0.347689,0.351326,0.350801,0.348197,0.346707,0.346284,0.343951,0.353046,0.353588,0.355337,0.357168,0.354947,0.354243,0.355791,0.354782,0.357255,0.351173,0.353288,0.353350,0.353112,0.361967,0.359116,0.354367,0.357894,0.358770,0.351008,0.355685,0.358175,0.358178,0.359769,0.357710,0.354647,0.352895,0.356272,0.356675,0.357251,0.353059,0.360480,0.356913,0.349493,0.351867,0.347123,0.347771,0.351684,0.357987,0.358293,0.361245,0.351969,0.361475,0.355331,0.359386,0.358530,0.362731,0.363436,0.366148,0.360041,0.359379,0.360967,0.359200,0.357457,0.355996,0.359038,0.362994,0.363953,0.360028,0.360727,0.363976,0.359337,0.362172,0.358510,0.359563,0.358952,0.356578,0.357598,0.359689,0.358466,0.357099,0.355626,0.364394,0.359280,0.361457,0.358020,0.359026,0.357285,0.359743,0.363774,0.357771,0.360164,0.359494,0.355634,0.356166,0.356402,0.353102,0.354995,0.355798,0.358542,0.359155,0.363492,0.353995,0.361309,0.354061,0.360122,0.360369,0.359481,0.353977,0.359214,0.353153,0.357384,0.354411,0.354980,0.355995,0.354083,0.355935,0.354187,0.355732,0.355896,0.359920,0.357617,0.352975,0.351974,0.358810,0.358291,0.353152,0.356152,0.357869,0.356449,0.356284,0.352807,0.355636,0.355775,0.351864,0.352225,0.351666,0.357542,0.357900,0.362447,0.365923,0.357570,0.357317,0.353414,0.355010
0.355551,0.359359,0.355419,0.357871,0.353037,0.358790,0.358510,0.358573,0.363826,0.360616,0.358407,0.357753,0.355660,0.356760,0.362686,0.354952,0.359734,0.360959,0.356006,0.356546,0.357686,0.354141,0.355791,0.353055,0.357565,0.353242,0.354394,0.353874,0.351376,0.361984,0.354710,0.357917,0.356590,0.354657,0.349103,0.352798,0.359439,0.348863,0.356295,0.352131,0.355492,0.354507,0.352774,0.351019,0.356875,0.352302,0.361316,0.355706,0.359082,0.353188,0.358221,0.357832,0.358627,0.357100,0.364338,0.358145,0.356903,0.355946,0.350921,0.348474,0.350108,0.349806,0.347238,0.353153,0.349701,0.355268,0.356361,0.353770,0.352665,0.352042,0.359889,0.354405,0.356257,0.356005,0.354062,0.358216,0.351476,0.361347,0.360320,0.361780,0.357745,0.360504,0.359546,0.359938,0.355519,0.358924,0.359797,0.362339,0.361685,0.364806,0.358279,0.363573,0.357115,0.371439,0.362790,0.362007,0.367339,0.362256,0.361783,0.366362,0.366959,0.361803,0.364864,0.371314,0.365658,0.365924,0.366918,0.367221,0.366021,0.363112,0.367548,0.361927,0.359585,0.354885,0.362791,0.363276,0.360415,0.367888,0.365098,0.365797,0.365579,0.365338,0.370092,0.369400,0.371792,0.369155,0.367701,0.366823,0.368247,0.367305,0.370482,0.369870,0.367114,0.371590,0.369483,0.370627,0.379111,0.367639,0.368169,0.367005,0.369298,0.367592,0.371673,0.364753,0.370029,0.365720,0.365946,0.366049,0.366828,0.366394,0.369415,0.362598,0.369807,0.365474,0.364590,0.361465,0.365834,0.372564,0.369660,0.365804,0.362005,0.364373,0.365838,0.363444,0.363078,0.364469,0.361717,0.364298,0.364710,0.364940,0.366730,0.362607,0.367139,0.369410,0.363071,0.367751,0.361007,0.364332,0.368426,0.361457,0.368246,0.364522,0.363882,0.365606,0.365332,0.367306,0.364481,0.366575,0.367885,0.376368,0.370685,0.364056,0.361898,0.364371,0.363517,0.365280,0.364661,0.364620,0.366657,0.362042,0.365706,0.363760,0.369499,0.364596,0.360662,0.353190,0.365028,0.366026,0.364110,0.366655,0.363966,0.364590,0.370625,0.369584,0.371219,0.369723,0.369818,0.370318,0.370370,0.368758,0.369503,0.368847,0.372363,0.374045,0.370693,0.369849,0.368706,0.371149,0.371090,0.368772,0.368349,0.370835,0.363698,0.369554,0.367236,0.367579,0.362439,0.364639,0.373946,0.365161,0.369796,0.366013,0.372818,0.368460,0.369201,0.371674,0.364472,0.361333,0.359093,0.360237,0.364357,0.359497,0.364155,0.367192,0.370402,0.367074
0.365260,0.365398,0.366248,0.366007,0.366117,0.368138,0.368261,0.368293,0.368420,0.374932,0.366928,0.372968,0.367510,0.364359,0.368541,0.365824,0.371627,0.365221,0.368685,0.366543,0.368947,0.369308,0.369979,0.368645,0.368332,0.373215,0.365656,0.371857,0.373209,0.368939,0.366696,0.362737,0.370432,0.369842,0.370532,0.366638,0.368179,0.368480,0.365876,0.365579,0.363079,0.362115,0.361593,0.364940,0.368259,0.369242,0.368464,0.369557,0.374290,0.368524,0.377335,0.365908,0.369279,0.371019,0.370218,0.367994,0.364371,0.370256,0.368037,0.368411,0.368788,0.365207,0.368715,0.367198,0.371070,0.367964,0.366099,0.362174,0.363315,0.364309,0.361748,0.361331,0.364655,0.362944,0.369890,0.367283,0.367396,0.367099,0.368355,0.369788,0.365172,0.368017,0.368478,0.365801,0.362443,0.368151,0.366148,0.368850,0.368021,0.365950,0.365604,0.370536,0.368835,0.364128,0.364187,0.362373,0.364511,0.373779,0.368158,0.367526,0.361442,0.360207,0.363420,0.363527,0.361983,0.361746,0.364764,0.364529,0.365449,0.363976,0.368219,0.364845,0.365413,0.365087,0.365277,0.362916,0.365132,0.362640,0.365464,0.362927,0.373958,0.367261,0.368294,0.365192,0.366099,0.366332,0.362872,0.365521,0.365854,0.368360,0.368929,0.374123,0.368903,0.367926,0.369797,0.366437,0.368800,0.367366,0.368702,0.366017,0.366548,0.363595,0.366147,0.365212,0.368783,0.366619,0.375615,0.368977,0.379483,0.369755,0.373383,0.368835,0.368350,0.376046,0.377519,0.370462,0.370183,0.373601,0.368840,0.370424,0.367553,0.369832,0.371325,0.368768,0.372874,0.371464,0.370746,0.370438,0.367496,0.366518,0.360286,0.365974,0.367740,0.369300,0.371811,0.371697,0.371756,0.371258,0.374997,0.372477,0.366266,0.371677,0.373140,0.370744,0.367967,0.372195,0.368718,0.372072,0.370702,0.372514,0.368761,0.367352,0.365435,0.366675,0.361526,0.370212,0.369961,0.371700,0.370270,0.370745,0.370936,0.374451,0.374381,0.370192,0.374503,0.365699,0.367562,0.370162,0.365199,0.366698,0.366994,0.370960,0.368775,0.369707,0.364328,0.363928,0.368050,0.372879,0.376741,0.364636,0.372249,0.367166,0.373536,0.368178,0.374011,0.368661,0.364484,0.367142,0.370049,0.368156,0.365699,0.362388,0.356686,0.367848,0.376461,0.363589,0.365224,0.363775,0.369935,0.368131,0.366217,0.369796,0.369425,0.364845,0.362369,0.354932,0.371766,0.369517,0.368603,0.369738,0.374609,0.372222,0.373626,0.368692,0.370464,0.369260
0.374299,0.369611,0.369824,0.371326,0.367681,0.369863,0.371979,0.375626,0.376476,0.376459,0.373495,0.371886,0.370369,0.371583,0.370968,0.375115,0.373527,0.380350,0.373490,0.374729,0.373945,0.378078,0.378054,0.369988,0.374342,0.368363,0.376252,0.375196,0.370137,0.371546,0.376254,0.379922,0.373640,0.375748,0.376455,0.373474,0.371037,0.368349,0.376770,0.375101,0.375993,0.370149,0.374736,0.370333,0.374796,0.374763,0.372657,0.372143,0.372822,0.370433,0.372398,0.373070,0.371753,0.374483,0.373642,0.374787,0.376825,0.372284,0.376972,0.374016,0.378222,0.380630,0.374068,0.374392,0.374933,0.375079,0.372735,0.373243,0.371268,0.372341,0.371575,0.376038,0.374277,0.370227,0.368008,0.369999,0.366393,0.370936,0.368554,0.368028,0.366760,0.370313,0.369617,0.372760,0.372266,0.369931,0.371111,0.370643,0.373433,0.372090,0.374948,0.370797,0.372280,0.373082,0.369015,0.377236,0.374161,0.371852,0.376219,0.370620,0.372347,0.373319,0.375012,0.377604,0.377861,0.375346,0.370281,0.369331,0.369808,0.370563,0.368337,0.375488,0.371644,0.370893,0.371299,0.371545,0.372121,0.368136,0.364634,0.379554,0.370722,0.367903,0.370242,0.373451,0.374401,0.369454,0.372698,0.373542,0.368888,0.366138,0.371324,0.371591,0.372335,0.374090,0.372824,0.377177,0.377945,0.374586,0.375782,0.375026,0.376320,0.374979,0.375053,0.380080,0.378991,0.374670,0.379839,0.375838,0.374235,0.373304,0.370630,0.372222,0.371957,0.370627,0.372712,0.373774,0.373372,0.374476,0.378249,0.380653,0.377604,0.371995,0.373521,0.376200,0.375307,0.376490,0.375285,0.374796,0.376171,0.378819,0.377036,0.376941,0.376979,0.374909,0.378804,0.380190,0.381960,0.377730,0.374046,0.379466,0.373904,0.377262,0.373086,0.377586,0.376332,0.373768,0.376218,0.373800,0.375734,0.375212,0.373246,0.386431,0.380491,0.381331,0.374202,0.378849,0.374819,0.373174,0.374450,0.372748,0.373942,0.373729,0.376522,0.371126,0.369512,0.370729,0.377180,0.378808,0.376327,0.378420,0.374728,0.376097,0.375025,0.376189,0.380258,0.377014,0.383449,0.375166,0.376082,0.374152,0.373857,0.370512,0.369795,0.365544,0.374090,0.368566,0.373738,0.370242,0.376384,0.374670,0.377086,0.378042,0.380443,0.377103,0.372628,0.373575,0.372610,0.374416,0.375366,0.376208,0.378715,0.378748,0.376310,0.374477,0.377813,0.373364,0.374382,0.376748,0.373833,0.379994,0.377203,0.378111,0.371512,0.371793,0.373822,0.377121
0.370897,0.374626,0.376351,0.379414,0.377313,0.375865,0.371914,0.372057,0.374285,0.373112,0.375851,0.379941,0.378669,0.379319,0.375583,0.379903,0.375193,0.373395,0.377192,0.369832,0.373055,0.369224,0.371066,0.374313,0.372875,0.373603,0.373712,0.373354,0.371726,0.380803,0.372671,0.378452,0.373006,0.373014,0.379745,0.376508,0.378304,0.374218,0.379250,0.379774,0.377774,0.376619,0.374863,0.378527,0.382657,0.379748,0.382580,0.378920,0.378070,0.377555,0.380945,0.379412,0.382752,0.379089,0.378990,0.375592,0.375986,0.377135,0.377030,0.379007,0.386773,0.381692,0.382026,0.378117,0.379110,0.379842,0.379718,0.379398,0.384200,0.378680,0.379054,0.379215,0.381224,0.378516,0.378915,0.381055,0.387805,0.386650,0.387782,0.381406,0.384523,0.380602,0.383505,0.385529,0.377586,0.377903,0.380181,0.383098,0.379792,0.381722,0.380398,0.379961,0.378994,0.380823,0.382968,0.381761,0.379641,0.379479,0.382937,0.382751,0.383322,0.385032,0.381323,0.381320,0.381458,0.381729,0.387524,0.385483,0.385963,0.381722,0.387525,0.379925,0.379831,0.381305,0.381366,0.383377,0.382116,0.379388,0.382286,0.377899,0.380201,0.382957,0.383122,0.383498,0.383520,0.379109,0.382786,0.378751,0.379053,0.377114,0.379178,0.380492,0.383513,0.381161,0.383565,0.376705,0.381236,0.376696,0.386068,0.385593,0.373652,0.382696,0.380179,0.379882,0.376730,0.380595,0.377965,0.379460,0.383754,0.377270,0.389452,0.376017,0.381534,0.379746,0.383259,0.383888,0.377236,0.386105,0.380635,0.379638,0.374708,0.376098,0.376567,0.377797,0.383709,0.379324,0.381021,0.382259,0.380546,0.376575,0.372872,0.379305,0.378446,0.377169,0.378689,0.382393,0.381422,0.376637,0.379250,0.378195,0.379117,0.386170,0.383535,0.381852,0.379104,0.380199,0.378058,0.384807,0.385599,0.380184,0.378963,0.380713,0.376928,0.377249,0.380253,0.377378,0.378000,0.377984,0.376843,0.372921,0.378752,0.381424,0.382122,0.382481,0.379254,0.386570,0.384916,0.382435,0.379998,0.381143,0.385171,0.390395,0.388350,0.378371,0.384263,0.382381,0.379694,0.378304,0.381185,0.385117,0.382331,0.382436,0.386071,0.377027,0.385333,0.383673,0.389679,0.384280,0.388251,0.382062,0.382257,0.383440,0.380386,0.378341,0.377266,0.380618,0.385078,0.382771,0.386317,0.383623,0.383872,0.379322,0.382021,0.383934,0.380339,0.379397,0.380023,0.380853,0.381398,0.380663,0.379954,0.380284,0.387130,0.386237,0.385611,0.385135
0.384765,0.378640,0.384387,0.383957,0.377229,0.380497,0.376754,0.380797,0.377271,0.374453,0.377990,0.377005,0.375904,0.377717,0.378935,0.378757,0.380382,0.380017,0.387829,0.385126,0.377537,0.383525,0.381395,0.378352,0.387941,0.375953,0.379694,0.371144,0.380348,0.377148,0.377512,0.377161,0.376343,0.376732,0.374241,0.373137,0.374574,0.376913,0.373615,0.374545,0.380129,0.379560,0.377350,0.375080,0.376993,0.372993,0.378033,0.384796,0.379123,0.380013,0.374635,0.379196,0.373405,0.378366,0.375955,0.374775,0.380341,0.378981,0.378702,0.379122,0.380080,0.376484,0.378029,0.378929,0.372037,0.369769,0.375608,0.376410,0.373571,0.375315,0.373703,0.376812,0.378693,0.380312,0.377889,0.378424,0.375843,0.377386,0.375073,0.380846,0.378384,0.382241,0.376479,0.374978,0.377489,0.380962,0.378543,0.376332,0.376111,0.376617,0.378762,0.382833,0.378100,0.376615,0.377606,0.380572,0.376916,0.382179,0.378362,0.376273,0.373538,0.372583,0.378604,0.379856,0.379100,0.380791,0.383474,0.380413,0.382620,0.382571,0.378219,0.384128,0.386300,0.386638,0.381615,0.376153,0.378788,0.377678,0.379846,0.381323,0.384082,0.389014,0.382108,0.387453,0.386101,0.387062,0.384442,0.383222,0.384204,0.384523,0.378685,0.383989,0.384621,0.382473,0.383092,0.381267,0.380909,0.381621,0.382612,0.380544,0.383652,0.379033,0.379813,0.382886,0.384273,0.384447,0.383881,0.386751,0.379848,0.384787,0.381125,0.384035,0.383464,0.387417,0.380867,0.383857,0.380668,0.382003,0.381865,0.379991,0.383357,0.383719,0.382772,0.379939,0.379984,0.384976,0.381724,0.383330,0.381431,0.382474,0.379136,0.380774,0.378395,0.378459,0.378041,0.375961,0.379351,0.384465,0.382096,0.383514,0.384035,0.379275,0.380150,0.379894,0.379922,0.384831,0.383317,0.379747,0.381407,0.376472,0.374352,0.378046,0.378979,0.381862,0.379409,0.380595,0.379505,0.379281,0.377144,0.378025,0.378303,0.379871,0.378576,0.377351,0.375860,0.378749,0.376255,0.378857,0.377190,0.382504,0.379357,0.374261,0.389719,0.379771,0.379533,0.380124,0.376928,0.378043,0.379635,0.386700,0.379993,0.373124,0.378484,0.378473,0.379522,0.381969,0.387548,0.386604,0.388305,0.385114,0.385247,0.380434,0.384744,0.383590,0.383086,0.389445,0.378253,0.382385,0.380173,0.380235,0.379941,0.379234,0.379168,0.376767,0.380429,0.376412,0.379563,0.381094,0.380662,0.390037,0.385417,0.382484,0.382286,0.379646,0.381566,0.384979
